-5676.56,841.321
14812.9,14972.9
20985,-564.098
21007.6,-632.418
5081.91,-4971.72
20974.5,-68.1798
23689.7,5053.6
23113.4,7078.14
22868,-48369.5
57702.8,15729.6
-8574.02,2104
-8451.26,893.165
-3712.81,316.521
4529.63,-882.762
-11597.4,2282.55
4008.69,950.429
-9812.74,1537.6
-7064.33,171.117
-9713.21,1506.23
-5455.85,4213.45
-5528.11,463.369
-5018.12,2009.85
-5315.16,1275.26
-5016.08,2014.3
-6271.9,-492.918
-9840.4,1407.65
-6225.67,-379.075
-9026.1,722.295
-7063.54,189.328
-7155.15,-37.8725
-8925.14,1929.96
-8979.53,1852.89
-1313.12,-587.721
-1270.68,-363.869
9607.4,-1064.83
9567.62,-1565.31
-9760.85,1493.83
-7785.69,946.448
-3726.7,281.722
-7828.18,959.369
-4086.99,-454.38
3878.18,-1673.13
3885.2,-1620.7
3850.59,-2081.8
-159.855,-1184.54
-3988.02,-435.205
-11322.8,1656.47
-6908.44,567.938
-4279.92,-856.128
-4273.08,-846.493
-4355.41,-1050.95
-9952.53,1426.01
3627.54,-2294.18
-4100.34,-482.034
-7834.04,933.807
-247.839,-1598.33
-4102.03,-479.455
-4323.66,-608.629
-4408.85,-1181.32
-4408.75,-1181.08
-4170.28,401.623
-4171.47,397.044
-10832.4,1460.39
-3732.28,253.525
3957.52,-777.577
3908.24,-1418.85
-10777.3,1941.36
-9934.17,1265.95
-7833.7,935.981
-7472.02,1826.09
-3728.8,284.943
-3366.13,1192.13
-9937.2,1229.77
-8841.29,1154.82
-8835.18,1186.1
-324.204,-1809.61
-7452.14,555.484
-450.564,-2171.31
-11136.7,1455.78
-296.592,-1706
-8762.97,1335.43
-7846.24,942.164
4001.64,440.71
-9759.33,1429.51
-7852.2,880.419
-7475.01,1817.2
-7475.02,1816.78
-7475.47,1814.44
19500,-5674.66
-3733.47,275.613
19585.2,-5329.83
19513.6,-5622.85
-7475.39,1815.47
4518.54,-976.448
12316.8,32.394
22524.8,-9370.94
23409.9,6086.18
20980.9,-631.633
5121.22,-4889.65
-11333.6,1312.01
-9680.99,1717.94
-6123.57,-103.658
-10468.7,1049.25
-9753.48,1952.82
-9782.05,1572.13
-7493.62,1763.05
-3011.34,2080.37
-10773,1732.89
-10900.9,1265.55
-7834.44,1127.83
-7912.25,541.853
-7447.34,2073.15
-7480.68,1796.43
-7481.06,1794.38
-3725.16,338.626
3888.99,-1580.85
3893.05,-1544.44
-7843.17,905.273
36.4941,-901.354
53.8196,-793.522
4529.06,-820.073
4522.1,-946.887
-11095.3,2079.12
-10043.8,567.483
-9879.69,1095.23
-7468.69,1843.23
-3728.6,286.497
-3724.24,309.705
3898.34,-1504.71
3944.83,-883.788
6336.67,532.682
-4094.56,-473.376
-4092.62,-461.172
-4093.79,-472.282
3930.11,-1062.01
3899.09,-1502.07
3901.71,-1475.01
-8021.58,481.363
-3728.58,311.009
-7474.36,1823.96
-3728.83,303.95
-3728.88,303.951
-3728.38,306.566
4531,-733.832
4527.05,-827.998
3896.37,-1533.69
4530.93,-758.668
4525.12,-878.527
4527.18,-837.668
-3727.83,304.012
5135.44,-4861.84
20982.6,-700.968
20946,-2002.3
23844.1,4395.27
12247.8,-1900.86
20975.3,-1455.5
23540.9,5629.92
-10638.5,2148.32
-9700.32,1629.44
-7832.93,933.895
-5615.51,1086.95
-3722.71,329.13
-3594.94,-1845.92
664.957,415.155
4530.23,-757.352
-3595.38,-1848.77
-3006.27,2057.14
5132.11,-4864.94
13361.2,37.3423
4534.59,-742.893
-9686.65,1697.62
-7842.06,917.996
-3722.59,367.062
-8017.95,518.215
-8018.25,516.202
3994.63,384.704
-8017.25,503.298
-9854.22,1295.47
-7839.65,921.046
-4096.92,-468.065
-3724.33,351.103
-10485.2,1729.34
-8929.47,1176.53
-7464.9,1838.56
-5606.95,1098.74
-3720.04,306.002
4527.64,-956.747
663.967,322.748
635.327,-2.432
5201.03,-4753.11
13365.9,-135.828
20987.1,-511.653
20988.4,-458.132
-3720.37,307.94
19951.8,-2007.45
19617.3,-5217.68
19624.2,-5193.36
20003.4,-3733
52404.4,-3365.23
52090,6067.67
-8069.33,303.558
-8009.71,503.83
-8061.26,333.374
-7964.53,517.165
-4083.69,-468.244
-4077.54,-458.732
-3715.62,317.313
-4262.38,-802.037
-7863.72,842.466
