-6229.96,896.99
17809.3,-11328.3
20017.1,-6538.33
20055.3,-6404.58
3637.31,-6069.23
20089.5,-6315.16
24205.2,-1473.34
24193.3,-62.4376
42249.4,-33338.5
45805.8,37779.3
-8237.75,3276.59
-8107.57,2644.32
-3602.56,1150.85
3693.93,-2888.23
-10768.2,5045.53
4163.73,119.698
-9161.19,3823.43
-6896.68,1683.23
-8968.55,3987.44
-4365.03,5250.96
-5284.14,1703.76
-4476.11,2989.91
-4938.65,2344.05
-4477.57,2996.96
-6299.21,817.208
-9285.75,3581.49
-6213.94,941.121
-8644.13,2758.79
-6885.19,1711.36
-7038.27,1495.77
-8318.95,3805.33
-8489.76,3490.23
-1382.13,-151.007
-1343.92,-57.5324
8993.12,-3480.1
8805.15,-4011.97
-9291.85,3542.04
-7408.16,2715.21
-3601.86,1132.8
-7403.95,2720.69
-4139.51,385.389
3886.43,-1310.18
3884.05,-1322.53
3888.47,-1302.88
-334.825,-840.936
-4150.47,378.23
-10674.9,4139.72
-6662.86,1992.97
-4429.37,-4.08882
-4414.58,17.1103
-4557.54,-197.844
-9496.69,3308.86
3717.95,-1266.02
-4153.59,385.282
-7428.51,2682.78
-200.833,-521.204
-4144.16,401.378
-4640.43,-319.715
-4640.89,-319.828
-4640.43,-319.748
-4640.3,-318.009
-4492.3,9.51802
-9918.78,4489.5
-3615.76,1097.94
3825.68,-1471.53
3930.76,-1178.3
-9979.45,4511.74
-9404.11,3450.57
-7421.05,2690.08
-6863.63,3431.89
-3602.13,1135.94
-3067.6,1879.59
-9203.1,3911.69
-8355.14,3129.03
-8357.38,3123.17
-701.208,-1583.35
-7144.19,2204.62
-921.689,-1942.11
-10471.4,4078.72
-586.303,-1361.55
-8233.51,3271.42
-7450.71,2637.19
4074.43,-357.266
-9104.89,3713.76
-7456.83,2625.31
-6872.35,3416.11
-6866.9,3423.67
-6870.16,3421.4
17852.7,-9539.04
-3617.3,1110
18167.8,-8835.48
17887.7,-9463.54
-6882.39,3406.16
3691.64,-2891.23
11877.2,-3274.09
18982.3,-15314.1
24133.9,1148.77
20088.5,-6310.66
3620.8,-6092.54
-10419.7,4778.46
-8987.95,3953.16
-6058.46,1159.34
-9900.94,3585.69
-9351.14,3526.47
-9184.12,3698.57
-6905.13,3358.71
-2513.45,2655.03
-10111.8,4051.21
-10184,4074.63
-7567.22,2440.14
-7567.26,2440.66
-7418.83,2209.75
-6883.02,3395.18
-6886.57,3390.63
-3595.85,1165.74
3917.35,-1219.91
3885.77,-1300.5
-7441.61,2653.51
-209.828,-936.185
-138.527,-768.361
3712.76,-2852.33
3690.18,-2892.99
-10238.6,4135.81
-9669.9,2866.75
-9203.09,3710.23
-6862.6,3439.63
-3597.7,1143.82
-3598.82,1143.04
3890.57,-1306.83
3911.31,-1240
6407.52,-80.692
-4144.14,391.771
-4141.84,395.277
-4146.11,388.815
3901.36,-1258.56
3891.47,-1305.21
3892.18,-1285.27
-7761.68,2211.01
-3601.88,1139.82
-6866.69,3423.51
-3605.02,1132.51
-3610.82,1121.78
-3615.14,1120.5
3772.44,-2727.08
3711.7,-2839.71
3875.13,-1350.54
3757.57,-2764.76
3703.98,-2856.45
3708.21,-2857.6
-3615.57,1115.16
3641.22,-6074.3
20069.7,-6369.9
19190.7,-8966.31
19195.1,-15062.5
11391.1,-4832.64
19478.5,-8218.99
24212,-840.547
-9767.37,4598.4
-8993.35,3938.96
-7405.9,2717.66
-5272.89,2218.22
-3616.22,1128.67
-2622.33,1952.47
685.294,145.987
3745.69,-2785.47
-3838.01,-942.432
-2502.3,2624.52
3626.2,-6088.47
12866,-3567.91
3741.42,-2808.97
-8991.19,3942.63
-7439.55,2661.02
-3591.69,1175.09
-7741.31,2256.52
-7743.6,2242.81
4057.86,-392.138
-7742.21,2247.36
-9154.73,3840.61
-7422.56,2687.02
-4145.57,390.504
-3623.95,1097.48
-10198.7,3947.45
-9273.13,3599.84
-6873.29,3417.93
-5261.94,2237.71
-3607.69,1132.86
3694.8,-2873.62
622.758,-31.2325
434.012,-622.454
4092.39,-5557.13
12791.3,-3816.48
20125.9,-6168.56
20169,-6026.3
-3608.3,1123.52
19540,-4665.57
17972,-9285.16
18136.5,-8912.39
18628.8,-8106.49
47159.8,-23195.3
52425.1,821.182
-7880.34,2053.59
-7739.35,2248.43
-7881.44,2051.77
-7740.55,2247.86
-4149.75,380.463
-4138.44,396.426
-3620.87,1115.34
-4447.75,-28.0158
-7485.4,2575.86
